timestamp,event_type,order_id,side,type,qty,price,fill_qty,fill_price,reason
2025-11-03 11:26:00+00:00,REJECTED,8709bbe0-e61b-49c7-a01b-8d6ff3d3ec7b,BUY,MARKET,15,657.38,0,0.0,Random engine rejection
2025-11-03 11:46:00+00:00,RISK_PASS,58209b16-94d0-4ed1-ac02-bb1b989f53af,BUY,MARKET,15,656.66,0,0.0,All risk checks passed
2025-11-03 11:46:00+00:00,FILLED,58209b16-94d0-4ed1-ac02-bb1b989f53af,BUY,MARKET,15,656.66,15,656.66,
2025-11-03 11:47:00+00:00,RISK_PASS,c7f5a419-4d54-415a-8339-b151beef2083,SELL,MARKET,15.0,656.72,0,0.0,All risk checks passed
2025-11-03 11:47:00+00:00,FILLED,c7f5a419-4d54-415a-8339-b151beef2083,SELL,MARKET,15.0,656.72,15.0,656.72,
2025-11-03 11:51:00+00:00,RISK_PASS,f2a03da7-a74d-43dd-9016-9aeb7d5a4d94,BUY,MARKET,15,656.72,0,0.0,All risk checks passed
2025-11-03 11:51:00+00:00,FILLED,f2a03da7-a74d-43dd-9016-9aeb7d5a4d94,BUY,MARKET,15,656.72,15,656.72,
2025-11-03 11:52:00+00:00,RISK_PASS,a6ea2cb0-eee8-4ff0-b8b6-4e2541b75b3d,SELL,MARKET,15.0,656.53,0,0.0,All risk checks passed
2025-11-03 11:52:00+00:00,FILLED,a6ea2cb0-eee8-4ff0-b8b6-4e2541b75b3d,SELL,MARKET,15.0,656.53,15.0,656.53,
2025-11-03 11:53:00+00:00,RISK_PASS,ae03b87d-67d9-42b1-ba19-d6fcde0e9c0c,BUY,MARKET,15,656.65,0,0.0,All risk checks passed
2025-11-03 11:53:00+00:00,FILLED,ae03b87d-67d9-42b1-ba19-d6fcde0e9c0c,BUY,MARKET,15,656.65,15,656.65,
2025-11-03 11:54:00+00:00,RISK_PASS,548de421-9237-4da8-81b5-c991bc29ca75,SELL,MARKET,15.0,656.5,0,0.0,All risk checks passed
2025-11-03 11:54:00+00:00,FILLED,548de421-9237-4da8-81b5-c991bc29ca75,SELL,MARKET,15.0,656.5,15.0,656.5,
2025-11-03 11:55:00+00:00,RISK_PASS,c11f43e5-ae5e-44b2-821e-def3d2908166,BUY,MARKET,15,656.11,0,0.0,All risk checks passed
2025-11-03 11:55:00+00:00,FILLED,c11f43e5-ae5e-44b2-821e-def3d2908166,BUY,MARKET,15,656.11,15,656.11,
2025-11-03 11:56:00+00:00,RISK_PASS,ce0015cf-9e26-4e3c-aec1-89aad7f78e98,SELL,MARKET,15.0,656.24,0,0.0,All risk checks passed
2025-11-03 11:56:00+00:00,FILLED,ce0015cf-9e26-4e3c-aec1-89aad7f78e98,SELL,MARKET,15.0,656.24,9,656.24,
2025-11-03 11:57:00+00:00,RISK_PASS,c2d82644-7153-4308-bc03-a943fadd4b90,BUY,MARKET,9,656.19,0,0.0,All risk checks passed
2025-11-03 11:57:00+00:00,RISK_PASS,5d4f9e72-72e2-4fec-b773-043dcba1d259,SELL,MARKET,6.0,656.19,0,0.0,All risk checks passed
2025-11-03 11:57:00+00:00,FILLED,c2d82644-7153-4308-bc03-a943fadd4b90,BUY,MARKET,9,656.19,9,656.19,
2025-11-03 11:57:00+00:00,REJECTED,5d4f9e72-72e2-4fec-b773-043dcba1d259,SELL,MARKET,6.0,656.19,0,0.0,Random engine rejection
2025-11-03 11:58:00+00:00,RISK_PASS,aa57b5c9-29d4-4575-8630-ce9601dba6d0,SELL,MARKET,15.0,656.01,0,0.0,All risk checks passed
2025-11-03 11:58:00+00:00,FILLED,aa57b5c9-29d4-4575-8630-ce9601dba6d0,SELL,MARKET,15.0,656.01,15.0,656.01,
2025-11-03 11:59:00+00:00,RISK_PASS,a309d6ce-8d4c-42a5-8040-a9289f23ed6b,BUY,MARKET,15,656.02,0,0.0,All risk checks passed
2025-11-03 11:59:00+00:00,FILLED,a309d6ce-8d4c-42a5-8040-a9289f23ed6b,BUY,MARKET,15,656.02,15,656.02,
2025-11-03 12:00:00+00:00,RISK_PASS,b7a3a3b6-9bd3-483a-ac33-0b8fd06fbf15,SELL,MARKET,15.0,655.24,0,0.0,All risk checks passed
2025-11-03 12:00:00+00:00,FILLED,b7a3a3b6-9bd3-483a-ac33-0b8fd06fbf15,SELL,MARKET,15.0,655.24,15.0,655.24,
2025-11-03 12:01:00+00:00,RISK_PASS,7e0d04b3-fb0c-4714-8d56-a50460ad467e,BUY,MARKET,15,655.3,0,0.0,All risk checks passed
2025-11-03 12:01:00+00:00,FILLED,7e0d04b3-fb0c-4714-8d56-a50460ad467e,BUY,MARKET,15,655.3,15,655.3,
2025-11-03 12:02:00+00:00,RISK_PASS,e66f3244-a310-4dc2-a8aa-7105a22880a6,SELL,MARKET,15.0,654.6,0,0.0,All risk checks passed
2025-11-03 12:02:00+00:00,FILLED,e66f3244-a310-4dc2-a8aa-7105a22880a6,SELL,MARKET,15.0,654.6,15.0,654.6,
2025-11-03 12:03:00+00:00,RISK_PASS,facb444d-889f-4e78-a7ad-5bdf06f12310,BUY,MARKET,15,654.8,0,0.0,All risk checks passed
2025-11-03 12:03:00+00:00,FILLED,facb444d-889f-4e78-a7ad-5bdf06f12310,BUY,MARKET,15,654.8,15,654.8,
2025-11-03 12:04:00+00:00,RISK_PASS,554b2ab8-dab7-4128-835f-ce276b56be4e,SELL,MARKET,15.0,654.22,0,0.0,All risk checks passed
2025-11-03 12:04:00+00:00,FILLED,554b2ab8-dab7-4128-835f-ce276b56be4e,SELL,MARKET,15.0,654.22,5,654.22,
2025-11-03 12:05:00+00:00,RISK_PASS,f55b6758-bacd-43f5-b98b-f32fb4831980,BUY,MARKET,5,654.26,0,0.0,All risk checks passed
2025-11-03 12:05:00+00:00,RISK_PASS,7275b924-5b75-4ac8-beb1-9fc1e12684cd,SELL,MARKET,10.0,654.26,0,0.0,All risk checks passed
2025-11-03 12:05:00+00:00,FILLED,f55b6758-bacd-43f5-b98b-f32fb4831980,BUY,MARKET,5,654.26,1,654.26,
2025-11-03 12:05:00+00:00,FILLED,7275b924-5b75-4ac8-beb1-9fc1e12684cd,SELL,MARKET,10.0,654.26,10.0,654.26,
2025-11-03 12:06:00+00:00,RISK_PASS,790f95a9-d297-449f-9b88-7ee46a1deecf,BUY,MARKET,14,654.2,0,0.0,All risk checks passed
2025-11-03 12:06:00+00:00,RISK_PASS,86da48ca-7dc2-4ad0-bb44-4c2be7275a6c,SELL,MARKET,1.0,654.2,0,0.0,All risk checks passed
2025-11-03 12:06:00+00:00,FILLED,790f95a9-d297-449f-9b88-7ee46a1deecf,BUY,MARKET,14,654.2,14,654.2,
2025-11-03 12:06:00+00:00,FILLED,86da48ca-7dc2-4ad0-bb44-4c2be7275a6c,SELL,MARKET,1.0,654.2,1,654.2,
2025-11-03 12:07:00+00:00,RISK_PASS,3e807398-9728-4d79-8ac1-46ca2015a1c7,BUY,MARKET,1,654.0,0,0.0,All risk checks passed
2025-11-03 12:07:00+00:00,RISK_PASS,d9ce9dc5-7061-4152-85b1-6a33c4ac28d6,SELL,MARKET,14.0,654.0,0,0.0,All risk checks passed
2025-11-03 12:07:00+00:00,FILLED,3e807398-9728-4d79-8ac1-46ca2015a1c7,BUY,MARKET,1,654.0,1,654.0,
2025-11-03 12:07:00+00:00,FILLED,d9ce9dc5-7061-4152-85b1-6a33c4ac28d6,SELL,MARKET,14.0,654.0,14.0,654.0,
2025-11-03 12:08:00+00:00,RISK_PASS,3e6cc9fb-7f81-4e06-833e-9932b2860dc6,BUY,MARKET,14,654.63,0,0.0,All risk checks passed
2025-11-03 12:08:00+00:00,RISK_PASS,8f019730-9e27-493f-877c-f0a44b9a2bc4,SELL,MARKET,1.0,654.63,0,0.0,All risk checks passed
2025-11-03 12:08:00+00:00,FILLED,3e6cc9fb-7f81-4e06-833e-9932b2860dc6,BUY,MARKET,14,654.63,14,654.63,
2025-11-03 12:08:00+00:00,FILLED,8f019730-9e27-493f-877c-f0a44b9a2bc4,SELL,MARKET,1.0,654.63,1.0,654.63,
2025-11-03 12:09:00+00:00,RISK_PASS,8ffba738-ff1d-4daf-aedc-b130600fd457,SELL,MARKET,14.0,654.77,0,0.0,All risk checks passed
2025-11-03 12:09:00+00:00,FILLED,8ffba738-ff1d-4daf-aedc-b130600fd457,SELL,MARKET,14.0,654.77,14.0,654.77,
2025-11-03 12:10:00+00:00,RISK_PASS,c0ecad45-51ab-408e-a5cc-2bdb8914bf08,BUY,MARKET,15,654.54,0,0.0,All risk checks passed
2025-11-03 12:10:00+00:00,FILLED,c0ecad45-51ab-408e-a5cc-2bdb8914bf08,BUY,MARKET,15,654.54,15,654.54,
2025-11-03 12:11:00+00:00,RISK_PASS,9b15b374-b49b-478c-9df9-857b439f1244,SELL,MARKET,15.0,654.5,0,0.0,All risk checks passed
2025-11-03 12:11:00+00:00,FILLED,9b15b374-b49b-478c-9df9-857b439f1244,SELL,MARKET,15.0,654.5,15.0,654.5,
2025-11-03 12:15:00+00:00,RISK_PASS,c1693241-58f4-46a9-b512-236c27661770,BUY,MARKET,15,653.77,0,0.0,All risk checks passed
2025-11-03 12:15:00+00:00,FILLED,c1693241-58f4-46a9-b512-236c27661770,BUY,MARKET,15,653.77,15,653.77,
2025-11-03 12:16:00+00:00,RISK_PASS,6b0955b2-147a-49e0-84f8-021bf958d591,SELL,MARKET,15.0,653.6,0,0.0,All risk checks passed
2025-11-03 12:16:00+00:00,FILLED,6b0955b2-147a-49e0-84f8-021bf958d591,SELL,MARKET,15.0,653.6,15.0,653.6,
2025-11-03 12:37:00+00:00,RISK_PASS,c07cb7e1-d36b-48b7-9b09-604248f43bad,BUY,MARKET,15,653.7,0,0.0,All risk checks passed
2025-11-03 12:37:00+00:00,FILLED,c07cb7e1-d36b-48b7-9b09-604248f43bad,BUY,MARKET,15,653.7,15,653.7,
2025-11-03 12:38:00+00:00,RISK_PASS,5043299a-09b1-4cfa-b74a-3fe5d1d26557,SELL,MARKET,15.0,653.34,0,0.0,All risk checks passed
2025-11-03 12:38:00+00:00,FILLED,5043299a-09b1-4cfa-b74a-3fe5d1d26557,SELL,MARKET,15.0,653.34,15.0,653.34,
2025-11-03 12:39:00+00:00,RISK_PASS,c6ad9141-ee87-48e5-b25a-178d6d7816f3,BUY,MARKET,15,653.55,0,0.0,All risk checks passed
2025-11-03 12:39:00+00:00,FILLED,c6ad9141-ee87-48e5-b25a-178d6d7816f3,BUY,MARKET,15,653.55,12,653.55,
2025-11-03 12:40:00+00:00,RISK_PASS,c0137716-0d2d-4737-b4ab-a155f9892664,SELL,MARKET,12.0,653.87,0,0.0,All risk checks passed
2025-11-03 12:40:00+00:00,FILLED,c0137716-0d2d-4737-b4ab-a155f9892664,SELL,MARKET,12.0,653.87,12.0,653.87,
2025-11-03 13:08:00+00:00,RISK_PASS,c44cc41d-81bf-4f4a-a104-6f09d83dcaed,BUY,MARKET,12,654.28,0,0.0,All risk checks passed
2025-11-03 13:08:00+00:00,FILLED,c44cc41d-81bf-4f4a-a104-6f09d83dcaed,BUY,MARKET,12,654.28,12,654.28,
2025-11-03 13:09:00+00:00,RISK_PASS,15eb2877-71dd-454e-a6da-5056e715eca1,SELL,MARKET,12.0,654.43,0,0.0,All risk checks passed
2025-11-03 13:09:00+00:00,FILLED,15eb2877-71dd-454e-a6da-5056e715eca1,SELL,MARKET,12.0,654.43,12.0,654.43,
2025-11-03 13:10:00+00:00,RISK_PASS,efaeb3fe-e8a9-4100-b46b-c34e6bb27651,BUY,MARKET,12,654.6939,0,0.0,All risk checks passed
2025-11-03 13:10:00+00:00,FILLED,efaeb3fe-e8a9-4100-b46b-c34e6bb27651,BUY,MARKET,12,654.6939,12,654.6939,
2025-11-03 13:18:00+00:00,RISK_PASS,5b4a355e-a942-4546-8a4d-535c34db58d5,SELL,MARKET,12.0,654.9,0,0.0,All risk checks passed
2025-11-03 13:18:00+00:00,FILLED,5b4a355e-a942-4546-8a4d-535c34db58d5,SELL,MARKET,12.0,654.9,12.0,654.9,
2025-11-03 13:19:00+00:00,RISK_PASS,62b75cd6-9026-4237-8bb3-bebddda0f56e,BUY,MARKET,12,654.89,0,0.0,All risk checks passed
2025-11-03 13:19:00+00:00,FILLED,62b75cd6-9026-4237-8bb3-bebddda0f56e,BUY,MARKET,12,654.89,12,654.89,
2025-11-03 13:20:00+00:00,RISK_PASS,d419e751-46ad-41db-bf96-e69744eaad20,SELL,MARKET,12.0,654.9352,0,0.0,All risk checks passed
2025-11-03 13:20:00+00:00,FILLED,d419e751-46ad-41db-bf96-e69744eaad20,SELL,MARKET,12.0,654.9352,12.0,654.9352,
2025-11-03 13:21:00+00:00,RISK_PASS,7c384e9e-f61c-405f-94e4-49fa37b830d7,BUY,MARKET,12,654.99,0,0.0,All risk checks passed
2025-11-03 13:21:00+00:00,FILLED,7c384e9e-f61c-405f-94e4-49fa37b830d7,BUY,MARKET,12,654.99,7,654.99,
2025-11-03 13:22:00+00:00,RISK_PASS,e9887226-bc30-4e3e-9b8d-a4936358deb6,BUY,MARKET,5,654.97,0,0.0,All risk checks passed
2025-11-03 13:22:00+00:00,FILLED,e9887226-bc30-4e3e-9b8d-a4936358deb6,BUY,MARKET,5,654.97,5,654.97,
2025-11-03 13:40:00+00:00,RISK_PASS,a2b50741-13bc-4517-9a85-787c63ff52c4,SELL,MARKET,12.0,655.5,0,0.0,All risk checks passed
2025-11-03 13:40:00+00:00,FILLED,a2b50741-13bc-4517-9a85-787c63ff52c4,SELL,MARKET,12.0,655.5,12.0,655.5,
2025-11-03 13:41:00+00:00,RISK_PASS,98bcc0a8-c129-4dbe-bf20-c4394ebc6b79,BUY,MARKET,12,655.7,0,0.0,All risk checks passed
2025-11-03 13:41:00+00:00,FILLED,98bcc0a8-c129-4dbe-bf20-c4394ebc6b79,BUY,MARKET,12,655.7,12,655.7,
2025-11-03 13:42:00+00:00,RISK_PASS,8d04a6d7-ab70-4e17-b2fc-87d9a0f6d0c9,SELL,MARKET,12.0,655.77,0,0.0,All risk checks passed
2025-11-03 13:42:00+00:00,FILLED,8d04a6d7-ab70-4e17-b2fc-87d9a0f6d0c9,SELL,MARKET,12.0,655.77,12.0,655.77,
2025-11-03 13:43:00+00:00,RISK_PASS,cd2d5d8e-3493-4f74-9b15-db1a33507b73,BUY,MARKET,12,655.7994,0,0.0,All risk checks passed
2025-11-03 13:43:00+00:00,FILLED,cd2d5d8e-3493-4f74-9b15-db1a33507b73,BUY,MARKET,12,655.7994,12,655.7994,
2025-11-03 13:44:00+00:00,RISK_PASS,c4b931c8-f312-4533-b80d-484c01891214,SELL,MARKET,12.0,655.683,0,0.0,All risk checks passed
2025-11-03 13:44:00+00:00,FILLED,c4b931c8-f312-4533-b80d-484c01891214,SELL,MARKET,12.0,655.683,12.0,655.683,
2025-11-03 13:45:00+00:00,RISK_PASS,841d8154-232a-4737-891f-70f11c7d1efc,BUY,MARKET,12,655.87,0,0.0,All risk checks passed
2025-11-03 13:45:00+00:00,FILLED,841d8154-232a-4737-891f-70f11c7d1efc,BUY,MARKET,12,655.87,12,655.87,
2025-11-03 13:46:00+00:00,RISK_PASS,e8f87723-e1f5-4a46-8f01-329067f7891e,SELL,MARKET,12.0,655.95,0,0.0,All risk checks passed
2025-11-03 13:46:00+00:00,FILLED,e8f87723-e1f5-4a46-8f01-329067f7891e,SELL,MARKET,12.0,655.95,3,655.95,
2025-11-03 13:47:00+00:00,RISK_PASS,af706083-a382-4192-b346-8b0a4c0165c0,BUY,MARKET,3,655.92,0,0.0,All risk checks passed
2025-11-03 13:47:00+00:00,RISK_PASS,3794bfbb-f12e-47e2-b9b5-3a3990869f8e,SELL,MARKET,9.0,655.92,0,0.0,All risk checks passed
2025-11-03 13:47:00+00:00,FILLED,af706083-a382-4192-b346-8b0a4c0165c0,BUY,MARKET,3,655.92,3,655.92,
2025-11-03 13:47:00+00:00,FILLED,3794bfbb-f12e-47e2-b9b5-3a3990869f8e,SELL,MARKET,9.0,655.92,9.0,655.92,
2025-11-03 13:48:00+00:00,RISK_PASS,13c6dfa0-6f26-495d-beae-89fca2e363a4,BUY,MARKET,9,655.97,0,0.0,All risk checks passed
2025-11-03 13:48:00+00:00,RISK_PASS,61560471-4b52-4b8b-8423-5348ea6bc083,SELL,MARKET,3.0,655.97,0,0.0,All risk checks passed
2025-11-03 13:48:00+00:00,FILLED,13c6dfa0-6f26-495d-beae-89fca2e363a4,BUY,MARKET,9,655.97,9,655.97,
2025-11-03 13:48:00+00:00,FILLED,61560471-4b52-4b8b-8423-5348ea6bc083,SELL,MARKET,3.0,655.97,3.0,655.97,
2025-11-03 13:49:00+00:00,RISK_PASS,d71d3ca9-cf66-46fd-95d2-49be8c0f6fa3,BUY,MARKET,3,655.95,0,0.0,All risk checks passed
2025-11-03 13:49:00+00:00,RISK_PASS,d8bf894d-862f-4c39-9266-e64ea49cdfbc,SELL,MARKET,9.0,655.95,0,0.0,All risk checks passed
2025-11-03 13:49:00+00:00,FILLED,d71d3ca9-cf66-46fd-95d2-49be8c0f6fa3,BUY,MARKET,3,655.95,3,655.95,
2025-11-03 13:49:00+00:00,FILLED,d8bf894d-862f-4c39-9266-e64ea49cdfbc,SELL,MARKET,9.0,655.95,9.0,655.95,
2025-11-03 13:50:00+00:00,RISK_PASS,7faa1969-76bf-44c7-a9de-791db4e0b555,BUY,MARKET,9,656.15,0,0.0,All risk checks passed
2025-11-03 13:50:00+00:00,RISK_PASS,b08518ff-cfba-43ee-a195-2a5dfc0a3b05,SELL,MARKET,3.0,656.15,0,0.0,All risk checks passed
2025-11-03 13:50:00+00:00,FILLED,7faa1969-76bf-44c7-a9de-791db4e0b555,BUY,MARKET,9,656.15,9,656.15,
2025-11-03 13:50:00+00:00,FILLED,b08518ff-cfba-43ee-a195-2a5dfc0a3b05,SELL,MARKET,3.0,656.15,3.0,656.15,
2025-11-03 13:51:00+00:00,RISK_PASS,1b30174c-c211-434f-8894-d7a5325215d1,BUY,MARKET,3,656.45,0,0.0,All risk checks passed
2025-11-03 13:51:00+00:00,RISK_PASS,9171e656-ab86-464e-a7d5-07506612a7fd,SELL,MARKET,9.0,656.45,0,0.0,All risk checks passed
2025-11-03 13:51:00+00:00,FILLED,1b30174c-c211-434f-8894-d7a5325215d1,BUY,MARKET,3,656.45,3,656.45,
2025-11-03 13:51:00+00:00,FILLED,9171e656-ab86-464e-a7d5-07506612a7fd,SELL,MARKET,9.0,656.45,9.0,656.45,
2025-11-03 13:52:00+00:00,RISK_PASS,bd5c445a-7489-47a9-a254-a326a376a8ac,BUY,MARKET,9,656.3,0,0.0,All risk checks passed
2025-11-03 13:52:00+00:00,RISK_PASS,d46b1dc1-2f1e-4e7a-8c2b-e9fc1b9ce2b1,SELL,MARKET,3.0,656.3,0,0.0,All risk checks passed
2025-11-03 13:52:00+00:00,FILLED,bd5c445a-7489-47a9-a254-a326a376a8ac,BUY,MARKET,9,656.3,9,656.3,
2025-11-03 13:52:00+00:00,FILLED,d46b1dc1-2f1e-4e7a-8c2b-e9fc1b9ce2b1,SELL,MARKET,3.0,656.3,3.0,656.3,
2025-11-03 13:53:00+00:00,RISK_PASS,fe1b301c-09f1-483f-abc4-2fb314e55291,BUY,MARKET,3,656.5162,0,0.0,All risk checks passed
2025-11-03 13:53:00+00:00,RISK_PASS,14a31f63-4091-4933-97ad-304b74b9b633,SELL,MARKET,9.0,656.5162,0,0.0,All risk checks passed
2025-11-03 13:53:00+00:00,FILLED,fe1b301c-09f1-483f-abc4-2fb314e55291,BUY,MARKET,3,656.5162,3,656.5162,
2025-11-03 13:53:00+00:00,FILLED,14a31f63-4091-4933-97ad-304b74b9b633,SELL,MARKET,9.0,656.5162,9.0,656.5162,
2025-11-03 13:54:00+00:00,RISK_PASS,c7f13a17-e1c4-4b83-aaf0-4a28cbbaad08,BUY,MARKET,9,656.56,0,0.0,All risk checks passed
2025-11-03 13:54:00+00:00,RISK_PASS,7e973eae-f839-4246-ab6a-b0744686eb71,SELL,MARKET,3.0,656.56,0,0.0,All risk checks passed
2025-11-03 13:54:00+00:00,FILLED,c7f13a17-e1c4-4b83-aaf0-4a28cbbaad08,BUY,MARKET,9,656.56,9,656.56,
2025-11-03 13:54:00+00:00,FILLED,7e973eae-f839-4246-ab6a-b0744686eb71,SELL,MARKET,3.0,656.56,3.0,656.56,
2025-11-03 13:55:00+00:00,RISK_PASS,7f0671cf-3d60-46f6-9a8f-b70202007699,BUY,MARKET,3,656.4,0,0.0,All risk checks passed
2025-11-03 13:55:00+00:00,RISK_PASS,3d551288-efa2-4575-b08f-222b5b29bb6b,SELL,MARKET,9.0,656.4,0,0.0,All risk checks passed
2025-11-03 13:55:00+00:00,FILLED,7f0671cf-3d60-46f6-9a8f-b70202007699,BUY,MARKET,3,656.4,3,656.4,
