Datetime,Close,High,Low,Open,Volume
2025-11-07 15:09:00+00:00,605.8049926757812,605.9000244140625,605.0,605.3200073242188,1805200.0
2025-11-07 15:10:00+00:00,605.739990234375,606.0,605.3200073242188,605.8049926757812,0.0
2025-11-07 15:11:00+00:00,606.9000244140625,607.2999267578125,605.7000122070312,605.760009765625,78113.0
2025-11-07 15:12:00+00:00,607.010009765625,607.77001953125,606.8499755859375,606.9199829101562,76264.0
2025-11-07 15:13:00+00:00,607.5599975585938,607.77001953125,606.8013916015625,607.0850219726562,45403.0
2025-11-07 15:14:00+00:00,608.2750244140625,608.4000244140625,607.4901123046875,607.5399780273438,52642.0
2025-11-07 15:15:00+00:00,609.760009765625,610.1900024414062,607.9600219726562,608.2650146484375,84536.0
2025-11-07 15:16:00+00:00,609.192626953125,610.219970703125,608.8599853515625,609.760009765625,103258.0
2025-11-07 15:17:00+00:00,608.5549926757812,609.2799072265625,608.4400024414062,609.14501953125,75600.0
2025-11-07 15:18:00+00:00,607.9000244140625,608.8800048828125,607.6300048828125,608.72998046875,116947.0
2025-11-07 15:19:00+00:00,608.2650146484375,608.52001953125,607.1699829101562,607.5999755859375,59800.0
2025-11-07 15:20:00+00:00,607.8499755859375,608.5198974609375,607.7017211914062,608.1799926757812,54661.0
2025-11-07 15:21:00+00:00,607.989990234375,608.97998046875,607.47998046875,607.8499755859375,60561.0
2025-11-07 15:22:00+00:00,607.8300170898438,608.3800048828125,607.3300170898438,607.989990234375,67481.0
2025-11-07 15:23:00+00:00,606.6799926757812,608.2000122070312,606.5,607.969970703125,59554.0
2025-11-07 15:24:00+00:00,607.2449951171875,607.8400268554688,606.614990234375,606.6849975585938,61324.0
2025-11-07 15:25:00+00:00,607.6799926757812,607.9899291992188,606.9299926757812,607.2449951171875,53848.0
2025-11-07 15:26:00+00:00,608.1900024414062,608.5,607.6500244140625,607.8099975585938,61703.0
2025-11-07 15:27:00+00:00,607.969970703125,608.4998779296875,607.6300048828125,608.22998046875,55495.0
2025-11-07 15:28:00+00:00,607.22998046875,608.0549926757812,607.0,608.0549926757812,45942.0
2025-11-07 15:29:00+00:00,606.5928955078125,607.4899291992188,606.4500122070312,607.2150268554688,56786.0
2025-11-07 15:30:00+00:00,606.8375244140625,607.030029296875,606.4299926757812,606.739990234375,65410.0
2025-11-07 15:31:00+00:00,606.77001953125,607.5,606.260009765625,606.8150024414062,45745.0
2025-11-07 15:32:00+00:00,605.5900268554688,606.9000244140625,605.5499877929688,606.75,46817.0
2025-11-07 15:33:00+00:00,605.1599731445312,605.9373779296875,604.8099975585938,605.52001953125,73780.0
2025-11-07 15:34:00+00:00,605.0449829101562,605.5,604.7999877929688,605.0999755859375,35748.0
2025-11-07 15:35:00+00:00,605.8300170898438,606.4799194335938,604.5999755859375,604.97998046875,51273.0
2025-11-07 15:36:00+00:00,606.4215087890625,606.4215087890625,605.5700073242188,605.9248046875,41035.0
2025-11-07 15:37:00+00:00,606.1851196289062,606.7999877929688,605.8499755859375,606.344970703125,37969.0
2025-11-07 15:38:00+00:00,606.27001953125,606.5,605.8701171875,606.1599731445312,39485.0
2025-11-07 15:39:00+00:00,605.4149780273438,606.2000122070312,605.25,606.1099853515625,28240.0
2025-11-07 15:40:00+00:00,605.5900268554688,605.9000244140625,605.3099975585938,605.3900146484375,39147.0
2025-11-07 15:41:00+00:00,604.7050170898438,605.6799926757812,604.5700073242188,605.6199951171875,43382.0
2025-11-07 15:42:00+00:00,604.3900146484375,604.9349975585938,604.260009765625,604.7050170898438,53945.0
2025-11-07 15:43:00+00:00,605.030029296875,605.4000244140625,604.55712890625,604.5662841796875,59300.0
2025-11-07 15:44:00+00:00,605.1500244140625,605.280029296875,604.5800170898438,605.10498046875,39126.0
2025-11-07 15:45:00+00:00,604.7100219726562,605.1799926757812,604.635009765625,605.0700073242188,55423.0
2025-11-07 15:46:00+00:00,605.2899780273438,605.4299926757812,604.3701171875,604.6951293945312,40240.0
2025-11-07 15:47:00+00:00,605.6489868164062,605.7899780273438,605.1099853515625,605.2349853515625,42537.0
2025-11-07 15:48:00+00:00,604.9979248046875,605.6104736328125,604.7899780273438,605.5999755859375,30916.0
2025-11-07 15:49:00+00:00,604.8599853515625,605.3452758789062,604.5900268554688,604.89501953125,44535.0
2025-11-07 15:50:00+00:00,604.8925170898438,605.4400024414062,604.7000122070312,604.7899780273438,45296.0
2025-11-07 15:51:00+00:00,603.594970703125,605.0900268554688,603.3649291992188,604.8504028320312,100141.0
2025-11-07 15:52:00+00:00,603.922119140625,604.0,603.5399780273438,603.594970703125,54886.0
2025-11-07 15:53:00+00:00,603.614990234375,604.0,603.25,603.9199829101562,41430.0
2025-11-07 15:54:00+00:00,603.9285278320312,604.1599731445312,603.3201293945312,603.5999755859375,46195.0
2025-11-07 15:55:00+00:00,603.4000244140625,603.9949951171875,603.3200073242188,603.9400024414062,53886.0
2025-11-07 15:56:00+00:00,603.52001953125,603.719970703125,603.1099853515625,603.4000244140625,68784.0
2025-11-07 15:57:00+00:00,604.2899780273438,604.2899780273438,603.2999877929688,603.5501098632812,50613.0
2025-11-07 15:58:00+00:00,604.2949829101562,604.6256713867188,604.1199951171875,604.2899780273438,39225.0
2025-11-07 15:59:00+00:00,603.35498046875,604.34130859375,603.260009765625,604.2949829101562,38214.0
2025-11-07 16:00:00+00:00,604.1688232421875,604.260009765625,603.1699829101562,603.2100219726562,45456.0
2025-11-07 16:01:00+00:00,604.1599731445312,604.5800170898438,603.8099975585938,604.1557006835938,42564.0
2025-11-07 16:02:00+00:00,603.8400268554688,604.22998046875,603.6699829101562,604.142822265625,30025.0
2025-11-07 16:03:00+00:00,603.8400268554688,604.1099853515625,603.7550048828125,603.7642822265625,45158.0
2025-11-07 16:04:00+00:00,604.219970703125,604.2999877929688,603.5,603.7999877929688,46269.0
2025-11-07 16:05:00+00:00,603.8800048828125,604.2999877929688,603.5200805664062,604.22998046875,38560.0
2025-11-07 16:06:00+00:00,603.280029296875,603.9765014648438,603.2249755859375,603.9765014648438,38498.0
2025-11-07 16:07:00+00:00,602.7265014648438,603.3400268554688,602.6500244140625,603.2999877929688,73181.0
2025-11-07 16:08:00+00:00,602.5850219726562,602.8200073242188,602.2899780273438,602.8099975585938,59604.0
2025-11-07 16:09:00+00:00,602.6290283203125,602.7050170898438,602.280029296875,602.5902099609375,38339.0
2025-11-07 16:10:00+00:00,602.3162231445312,602.8599853515625,602.1400146484375,602.6400146484375,66887.0
2025-11-07 16:11:00+00:00,602.4000244140625,602.4899291992188,601.2000122070312,602.280029296875,105324.0
2025-11-07 16:12:00+00:00,602.3200073242188,602.4500122070312,601.719970703125,602.3800048828125,68543.0
2025-11-07 16:13:00+00:00,603.125,603.3599853515625,602.3599853515625,602.3900146484375,62004.0
2025-11-07 16:14:00+00:00,602.77001953125,603.0850219726562,602.6300048828125,603.0800170898438,43940.0
2025-11-07 16:15:00+00:00,602.6099853515625,602.8049926757812,602.3099975585938,602.8049926757812,46925.0
2025-11-07 16:16:00+00:00,602.8400268554688,603.0800170898438,602.5,602.63623046875,70258.0
2025-11-07 16:17:00+00:00,603.17041015625,604.0,602.9199829101562,602.9199829101562,46944.0
2025-11-07 16:18:00+00:00,603.439697265625,603.47998046875,603.0,603.219970703125,47201.0
2025-11-07 16:19:00+00:00,604.405029296875,604.5800170898438,603.1900024414062,603.260009765625,61122.0
2025-11-07 16:20:00+00:00,604.4600219726562,604.969970703125,604.14501953125,604.3800048828125,69202.0
2025-11-07 16:21:00+00:00,605.4650268554688,605.6096801757812,604.0900268554688,604.4000244140625,72829.0
2025-11-07 16:22:00+00:00,604.4099731445312,605.47998046875,604.3400268554688,605.4450073242188,53560.0
2025-11-07 16:23:00+00:00,604.4700927734375,605.02001953125,604.3800048828125,604.3800048828125,33608.0
2025-11-07 16:24:00+00:00,603.9349975585938,604.760009765625,603.9000244140625,604.510009765625,53579.0
2025-11-07 16:25:00+00:00,604.3200073242188,604.4000244140625,603.8300170898438,603.9810180664062,51096.0
2025-11-07 16:26:00+00:00,604.1500244140625,604.8200073242188,604.0,604.4000244140625,46587.0
2025-11-07 16:27:00+00:00,604.1500244140625,604.260009765625,603.52001953125,604.1500244140625,68068.0
2025-11-07 16:28:00+00:00,603.7050170898438,604.2999877929688,603.6978149414062,604.1500244140625,30332.0
2025-11-07 16:29:00+00:00,604.5499877929688,604.5499877929688,603.4249877929688,603.6599731445312,30001.0
2025-11-07 16:30:00+00:00,604.1577758789062,604.5399780273438,603.7899780273438,604.4400024414062,37139.0
2025-11-07 16:31:00+00:00,604.239990234375,604.5,603.9600219726562,604.0399780273438,39471.0
2025-11-07 16:32:00+00:00,603.2965087890625,604.27001953125,603.1405029296875,604.260009765625,36407.0
2025-11-07 16:33:00+00:00,602.719970703125,603.3599853515625,602.6699829101562,603.2949829101562,46637.0
2025-11-07 16:34:00+00:00,603.8900146484375,603.8900146484375,602.780029296875,602.780029296875,38003.0
2025-11-07 16:35:00+00:00,603.6599731445312,604.052978515625,603.530029296875,603.8895263671875,34651.0
2025-11-07 16:36:00+00:00,603.6500244140625,603.9067993164062,603.35498046875,603.75,31281.0
2025-11-07 16:37:00+00:00,603.530029296875,603.719970703125,603.2100219726562,603.6599731445312,42588.0
2025-11-07 16:38:00+00:00,603.469970703125,603.989990234375,603.3101196289062,603.4550170898438,48189.0
2025-11-07 16:39:00+00:00,603.60498046875,603.7399291992188,603.2100219726562,603.5579833984375,31367.0
2025-11-07 16:40:00+00:00,604.27001953125,604.2899780273438,603.3099975585938,603.60498046875,25054.0
2025-11-07 16:41:00+00:00,603.7025146484375,604.2399291992188,603.47998046875,604.2150268554688,24288.0
2025-11-07 16:42:00+00:00,603.780029296875,603.9500122070312,603.3499755859375,603.7698974609375,25144.0
2025-11-07 16:43:00+00:00,604.1900024414062,604.3400268554688,603.6400756835938,603.6799926757812,27420.0
2025-11-07 16:44:00+00:00,603.7366943359375,604.5,603.3699951171875,604.27001953125,47221.0
2025-11-07 16:45:00+00:00,603.642822265625,604.2299194335938,603.469970703125,603.797119140625,41966.0
2025-11-07 16:46:00+00:00,602.8900146484375,603.7000122070312,602.7899780273438,603.6749877929688,30468.0
2025-11-07 16:47:00+00:00,603.4600219726562,603.6500244140625,602.9749755859375,602.9749755859375,24343.0
2025-11-07 16:48:00+00:00,603.2150268554688,603.4199829101562,602.5599975585938,603.4199829101562,32543.0
2025-11-07 16:49:00+00:00,603.848876953125,604.0700073242188,603.110107421875,603.3267822265625,27041.0
2025-11-07 16:50:00+00:00,604.469970703125,604.5700073242188,603.7349853515625,603.760009765625,33597.0
2025-11-07 16:51:00+00:00,605.1599731445312,605.25,604.27001953125,604.4500122070312,84288.0
2025-11-07 16:52:00+00:00,605.3900146484375,605.6400146484375,605.1400146484375,605.25,35370.0
2025-11-07 16:53:00+00:00,605.3499755859375,605.8300170898438,605.2048950195312,605.489990234375,41341.0
2025-11-07 16:54:00+00:00,605.4439086914062,605.50048828125,604.9000854492188,605.3499755859375,31177.0
2025-11-07 16:55:00+00:00,605.22998046875,605.5399780273438,605.0800170898438,605.4600219726562,32569.0
2025-11-07 16:56:00+00:00,605.219970703125,605.3200073242188,604.8800048828125,605.1500244140625,21779.0
2025-11-07 16:57:00+00:00,604.6300048828125,605.47998046875,604.510009765625,605.135009765625,32394.0
2025-11-07 16:58:00+00:00,604.9849853515625,605.0499267578125,604.5,604.72998046875,28129.0
2025-11-07 16:59:00+00:00,606.2100219726562,606.3300170898438,604.9849853515625,604.9849853515625,72010.0
2025-11-07 17:00:00+00:00,605.663818359375,606.1749877929688,605.5800170898438,606.1749877929688,32643.0
2025-11-07 17:01:00+00:00,605.3400268554688,606.0,605.0399780273438,605.6500244140625,38427.0
2025-11-07 17:02:00+00:00,606.1599731445312,606.1900024414062,605.2899780273438,605.3400268554688,32006.0
2025-11-07 17:03:00+00:00,605.530029296875,606.25,605.4317016601562,606.1599731445312,28527.0
2025-11-07 17:04:00+00:00,606.2999877929688,606.2999877929688,605.2899780273438,605.5999755859375,25097.0
2025-11-07 17:05:00+00:00,606.7874755859375,606.953125,606.1599731445312,606.3250122070312,66066.0
2025-11-07 17:06:00+00:00,606.1187744140625,606.7899780273438,606.0999755859375,606.6901245117188,37485.0
2025-11-07 17:07:00+00:00,606.4000244140625,606.4000244140625,605.72998046875,606.2100219726562,41340.0
2025-11-07 17:08:00+00:00,606.635009765625,606.8599853515625,606.260009765625,606.4000244140625,32645.0
2025-11-07 17:09:00+00:00,607.7449951171875,607.780029296875,606.5800170898438,606.6199951171875,3676896.0
2025-11-07 17:10:00+00:00,607.9500122070312,607.9500122070312,607.3001098632812,607.7161865234375,0.0
2025-11-07 17:11:00+00:00,607.3099975585938,607.9099731445312,606.7100219726562,607.907470703125,52084.0
2025-11-07 17:12:00+00:00,607.5194091796875,607.8499755859375,607.1699829101562,607.1950073242188,27049.0
2025-11-07 17:13:00+00:00,607.885009765625,608.0999755859375,607.4100952148438,607.5250244140625,44005.0
2025-11-07 17:14:00+00:00,607.35498046875,607.9600219726562,607.2899780273438,607.8599853515625,39284.0
2025-11-07 17:15:00+00:00,607.22998046875,607.6799926757812,607.0,607.35498046875,30855.0
2025-11-07 17:16:00+00:00,607.75048828125,607.7977905273438,607.14501953125,607.22998046875,27758.0
2025-11-07 17:17:00+00:00,608.030029296875,608.25,607.7999877929688,607.7999877929688,48922.0
2025-11-07 17:18:00+00:00,607.4749755859375,608.0399780273438,607.02001953125,608.0399780273438,34390.0
2025-11-07 17:19:00+00:00,607.7940063476562,607.8400268554688,607.3165283203125,607.4199829101562,15921.0
2025-11-07 17:20:00+00:00,608.2100219726562,608.25,607.10009765625,607.77001953125,28644.0
2025-11-07 17:21:00+00:00,608.7000122070312,609.0499877929688,607.9600219726562,608.1849975585938,62612.0
2025-11-07 17:22:00+00:00,608.6099853515625,608.7349853515625,608.1400146484375,608.6300048828125,36928.0
2025-11-07 17:23:00+00:00,608.9650268554688,609.0999755859375,608.1900024414062,608.6300048828125,43377.0
2025-11-07 17:24:00+00:00,608.5499877929688,609.0599975585938,608.1600952148438,608.9099731445312,33833.0
2025-11-07 17:25:00+00:00,608.7739868164062,608.9299926757812,608.5599975585938,608.5700073242188,33234.0
2025-11-07 17:26:00+00:00,608.7550048828125,609.0900268554688,608.5599975585938,608.780029296875,42992.0
2025-11-07 17:27:00+00:00,608.5599975585938,608.969970703125,608.4600219726562,608.889892578125,29374.0
2025-11-07 17:28:00+00:00,608.3699951171875,608.719970703125,608.0,608.614990234375,29751.0
2025-11-07 17:29:00+00:00,608.219970703125,608.614990234375,608.1699829101562,608.4000244140625,20301.0
2025-11-07 17:30:00+00:00,607.64501953125,608.35400390625,607.0999755859375,608.1099853515625,45201.0
2025-11-07 17:31:00+00:00,607.8900146484375,608.0,607.5,607.7443237304688,28796.0
2025-11-07 17:32:00+00:00,608.0449829101562,608.2000122070312,607.6799926757812,607.85498046875,18071.0
2025-11-07 17:33:00+00:00,608.0850219726562,608.1400146484375,607.6599731445312,608.0449829101562,27067.0
2025-11-07 17:34:00+00:00,608.122802734375,608.260009765625,607.8900146484375,608.0850219726562,20488.0
2025-11-07 17:35:00+00:00,609.0,609.0380249023438,607.7999877929688,608.1199951171875,63193.0
2025-11-07 17:36:00+00:00,609.0900268554688,609.1599731445312,608.510009765625,608.9550170898438,54724.0
2025-11-07 17:37:00+00:00,608.844970703125,609.0900268554688,608.6699829101562,609.0900268554688,35852.0
2025-11-07 17:38:00+00:00,607.7000122070312,608.8900146484375,607.489990234375,608.8001098632812,51063.0
2025-11-07 17:39:00+00:00,608.3300170898438,608.3499755859375,607.6300048828125,607.6699829101562,26867.0
2025-11-07 17:40:00+00:00,608.0,608.4450073242188,607.9299926757812,608.3425903320312,25454.0
2025-11-07 17:41:00+00:00,607.9926147460938,608.4299926757812,607.8200073242188,607.9299926757812,18010.0
2025-11-07 17:42:00+00:00,607.7999877929688,608.1300048828125,607.7000122070312,607.7899780273438,18866.0
2025-11-07 17:43:00+00:00,607.3200073242188,608.0549926757812,606.6300048828125,607.72998046875,63492.0
2025-11-07 17:44:00+00:00,607.489990234375,607.7850952148438,607.2100219726562,607.22998046875,24284.0
2025-11-07 17:45:00+00:00,607.4896240234375,607.9299926757812,607.4299926757812,607.5999755859375,22366.0
2025-11-07 17:46:00+00:00,607.4199829101562,607.5504760742188,607.1799926757812,607.4450073242188,19926.0
2025-11-07 17:47:00+00:00,607.4849853515625,607.8200073242188,607.3599853515625,607.4763793945312,11735.0
2025-11-07 17:48:00+00:00,607.2800903320312,607.6900024414062,607.2000122070312,607.6900024414062,12597.0
2025-11-07 17:49:00+00:00,607.10498046875,607.3499755859375,606.8049926757812,607.3400268554688,17472.0
2025-11-07 17:50:00+00:00,606.9100952148438,607.2000122070312,606.5399780273438,607.0,18990.0
2025-11-07 17:51:00+00:00,607.6900024414062,607.8499755859375,606.7816772460938,606.9000244140625,15549.0
2025-11-07 17:52:00+00:00,607.02001953125,607.8300170898438,606.9500122070312,607.6500244140625,14558.0
2025-11-07 17:53:00+00:00,607.6480102539062,607.9716186523438,606.8900146484375,607.0399780273438,18610.0
2025-11-07 17:54:00+00:00,607.89501953125,607.989990234375,607.4312744140625,607.5050048828125,17822.0
2025-11-07 17:55:00+00:00,608.2625122070312,608.72998046875,607.8200073242188,607.8200073242188,28102.0
2025-11-07 17:56:00+00:00,608.1950073242188,608.4400024414062,607.9000244140625,608.1737060546875,46818.0
2025-11-07 17:57:00+00:00,607.9149780273438,608.4561767578125,607.8599853515625,608.1900024414062,19745.0
2025-11-07 17:58:00+00:00,608.3350219726562,608.489990234375,607.6627807617188,607.969970703125,39138.0
2025-11-07 17:59:00+00:00,608.2449951171875,608.5,608.1599731445312,608.3798828125,22932.0
2025-11-07 18:00:00+00:00,608.3599853515625,608.5599975585938,608.2000122070312,608.2354736328125,38376.0
2025-11-07 18:01:00+00:00,608.5617065429688,608.6599731445312,608.2000122070312,608.385009765625,21306.0
2025-11-07 18:02:00+00:00,608.8800048828125,608.9608764648438,608.22998046875,608.489990234375,16997.0
2025-11-07 18:03:00+00:00,609.0050048828125,609.0599975585938,608.7039184570312,608.8900146484375,24627.0
2025-11-07 18:04:00+00:00,609.0592041015625,609.0999755859375,608.6799926757812,608.969970703125,27748.0
2025-11-07 18:05:00+00:00,608.6701049804688,609.0574951171875,608.5120239257812,608.9749755859375,22598.0
2025-11-07 18:06:00+00:00,608.75,608.9500122070312,608.4600219726562,608.6699829101562,14735.0
2025-11-07 18:07:00+00:00,608.64501953125,609.0599975585938,608.513427734375,608.7899780273438,12169.0
2025-11-07 18:08:00+00:00,608.89501953125,608.969970703125,608.44140625,608.6500244140625,19387.0
2025-11-07 18:09:00+00:00,608.802490234375,609.0598754882812,608.7000122070312,608.885009765625,24468.0
2025-11-07 18:10:00+00:00,609.0499877929688,609.1400146484375,608.594970703125,608.8049926757812,30901.0
2025-11-07 18:11:00+00:00,608.8800048828125,609.0499877929688,608.72998046875,609.0499877929688,16017.0
2025-11-07 18:12:00+00:00,608.9000244140625,608.969970703125,608.6500244140625,608.9400024414062,21061.0
2025-11-07 18:13:00+00:00,609.0405883789062,609.0499877929688,608.719970703125,608.864990234375,49967.0
2025-11-07 18:14:00+00:00,608.8685913085938,609.0499877929688,608.8300170898438,609.0499877929688,14242.0
2025-11-07 18:15:00+00:00,609.6099853515625,609.9498901367188,608.85009765625,608.8975219726562,39065.0
2025-11-07 18:16:00+00:00,609.2427978515625,609.6300048828125,609.0,609.5599975585938,14907.0
2025-11-07 18:17:00+00:00,609.614990234375,609.6599731445312,609.0499877929688,609.1500244140625,34937.0
2025-11-07 18:18:00+00:00,609.9129028320312,610.0900268554688,609.5900268554688,609.64990234375,40693.0
2025-11-07 18:19:00+00:00,610.5800170898438,610.7498779296875,609.8099975585938,610.02001953125,28581.0
2025-11-07 18:20:00+00:00,610.5,610.8699951171875,610.3499755859375,610.5800170898438,22230.0
2025-11-07 18:21:00+00:00,610.47998046875,610.97998046875,610.4000854492188,610.50537109375,28590.0
2025-11-07 18:22:00+00:00,610.5399169921875,610.75,610.02001953125,610.4000244140625,22603.0
2025-11-07 18:23:00+00:00,610.5338134765625,610.7899780273438,610.2600708007812,610.4199829101562,47683.0
2025-11-07 18:24:00+00:00,611.0336303710938,611.1400146484375,610.2150268554688,610.4600219726562,37761.0
2025-11-07 18:25:00+00:00,611.5001220703125,611.8162231445312,610.8699951171875,611.0050048828125,33866.0
2025-11-07 18:26:00+00:00,612.22998046875,612.238525390625,611.3900146484375,611.6715087890625,46921.0
2025-11-07 18:27:00+00:00,612.4099731445312,612.625,612.0,612.239990234375,41112.0
2025-11-07 18:28:00+00:00,612.8900146484375,612.97998046875,612.244384765625,612.4099731445312,28840.0
2025-11-07 18:29:00+00:00,612.8026733398438,613.2000122070312,612.7100219726562,613.0,36112.0
2025-11-07 18:30:00+00:00,612.5800170898438,612.8900146484375,612.4027099609375,612.844970703125,34528.0
2025-11-07 18:31:00+00:00,612.030029296875,612.7399291992188,611.780029296875,612.47412109375,29868.0
2025-11-07 18:32:00+00:00,612.8582153320312,613.0,612.0800170898438,612.114990234375,44822.0
2025-11-07 18:33:00+00:00,612.5750122070312,612.8400268554688,612.4199829101562,612.8400268554688,25629.0
2025-11-07 18:34:00+00:00,612.4000244140625,612.6900024414062,612.25,612.5200805664062,20694.0
2025-11-07 18:35:00+00:00,612.3200073242188,612.5900268554688,612.1300048828125,612.4099731445312,15106.0
2025-11-07 18:36:00+00:00,612.0639038085938,612.3699951171875,611.7100219726562,612.272216796875,14448.0
2025-11-07 18:37:00+00:00,612.489990234375,612.7000122070312,612.0700073242188,612.1199951171875,32208.0
2025-11-07 18:38:00+00:00,613.0499877929688,613.4199829101562,612.2449951171875,612.489990234375,60026.0
2025-11-07 18:39:00+00:00,614.2949829101562,614.4600219726562,613.0800170898438,613.1699829101562,43067.0
2025-11-07 18:40:00+00:00,614.235107421875,615.030029296875,614.1749267578125,614.3170166015625,42293.0
2025-11-07 18:41:00+00:00,613.9299926757812,614.4437866210938,613.844970703125,614.239990234375,30581.0
2025-11-07 18:42:00+00:00,613.6900024414062,614.1467895507812,613.6782836914062,614.05859375,29115.0
2025-11-07 18:43:00+00:00,613.6799926757812,614.0900268554688,613.5,613.7100219726562,26401.0
2025-11-07 18:44:00+00:00,613.530029296875,613.75,613.2901000976562,613.6483154296875,23877.0
2025-11-07 18:45:00+00:00,613.3900756835938,613.8900146484375,613.280029296875,613.5700073242188,24974.0
2025-11-07 18:46:00+00:00,613.3900146484375,613.6300048828125,613.3800048828125,613.471923828125,25419.0
2025-11-07 18:47:00+00:00,612.52001953125,613.4299926757812,612.5046997070312,613.4299926757812,27997.0
2025-11-07 18:48:00+00:00,612.3200073242188,612.72998046875,612.3099975585938,612.5419921875,14030.0
2025-11-07 18:49:00+00:00,611.905029296875,612.510009765625,611.780029296875,612.4199829101562,21848.0
2025-11-07 18:50:00+00:00,611.7100219726562,611.9364013671875,611.22998046875,611.8099975585938,21894.0
2025-11-07 18:51:00+00:00,611.8400268554688,611.8400268554688,611.4099731445312,611.6312255859375,27803.0
2025-11-07 18:52:00+00:00,611.969970703125,612.2100219726562,611.7501220703125,611.8099975585938,19073.0
2025-11-07 18:53:00+00:00,611.8200073242188,611.9400024414062,611.6505126953125,611.9400024414062,26107.0
2025-11-07 18:54:00+00:00,612.5,612.5529174804688,611.8200073242188,611.8499755859375,33321.0
2025-11-07 18:55:00+00:00,613.2000122070312,613.2471923828125,612.4000244140625,612.5034790039062,36463.0
2025-11-07 18:56:00+00:00,613.6099853515625,613.7457885742188,613.030029296875,613.1799926757812,18669.0
